"Start Time (JDate)","Stop Time (JDate)","Duration (sec)"
2458431.11948386,2458431.14153342,1905.083
2458431.27624819,2458431.29830285,1905.522
2458431.43284110,2458431.45490091,1905.967
2458431.58926318,2458431.61132818,1906.416
2458431.74551468,2458431.76758462,1906.843
2458431.90159591,2458431.92367059,1907.253
2458432.05750767,2458432.07958760,1907.706
2458432.21324985,2458432.23533446,1908.111
2458432.36882285,2458432.39091205,1908.507
2458432.52422756,2458432.54632131,1908.901
2458432.67946411,2458432.70156237,1909.290
2458432.83453268,2458432.85663520,1909.658
2458432.98943403,2458433.01154112,1910.053
2458433.14416854,2458433.16627981,1910.414
2458433.29873593,2458433.32085109,1910.750
2458433.45313710,2458433.47525621,1911.092
2458433.60737234,2458433.62949536,1911.428
2458433.76144177,2458433.78356839,1911.740
2458433.91534575,2458433.93747593,1912.047
2458434.06908499,2458434.09121897,1912.375
2458434.22265902,2458434.24479627,1912.659
2458434.37606847,2458434.39820888,1912.931
2458434.52931395,2458434.55145749,1913.202
2458434.68239556,2458434.70454213,1913.464
2458434.83531336,2458434.85746273,1913.705
2458434.98806812,2458435.01022053,1913.969
2458435.14066001,2458435.16281504,1914.195
2458435.29308885,2458435.31524620,1914.394
2458435.44535546,2458435.46751515,1914.598
2458435.59746004,2458435.61962202,1914.795
2458435.74940271,2458435.77156667,1914.967
2458435.90118382,2458435.92334961,1915.124
2458436.05280393,2458436.07497185,1915.308
2458436.20426266,2458436.22643211,1915.440
2458436.35556062,2458436.37773145,1915.560
2458436.50669835,2458436.52887054,1915.678
2458436.65767599,2458436.67984942,1915.785
2458436.80849362,2458436.83066803,1915.869
2458436.95915194,2458436.98132742,1915.962
2458437.10965118,2458437.13182748,1916.032
2458437.25999108,2458437.28216783,1916.071
2458437.41017252,2458437.43234962,1916.102
2458437.56019575,2458437.58237318,1916.130
2458437.71006092,2458437.73223846,1916.139
2458437.85976827,2458437.88194560,1916.121
2458438.00931842,2458438.03149593,1916.137
2458438.15871130,2458438.18088834,1916.096
2458438.30794718,2458438.33012354,1916.037
2458438.45702684,2458438.47920252,1915.979
2458438.60595048,2458438.62812533,1915.907
2458438.75471819,2458438.77689190,1915.808
2458438.90333057,2458438.92550304,1915.701
2458439.05178808,2458439.07395942,1915.603
2458439.20009038,2458439.22226003,1915.457
2458439.34823828,2458439.37040610,1915.300
2458439.49623235,2458439.51839827,1915.136
2458439.64407276,2458439.66623665,1914.960
2458439.79175967,2458439.81392124,1914.759
2458439.93929392,2458439.96145318,1914.560
2458440.08667571,2458440.10883243,1914.340
2458440.23390490,2458440.25605868,1914.086
2458440.38098249,2458440.40313322,1913.823
2458440.52790885,2458440.55005648,1913.555
2458440.67468422,2458440.69682851,1913.267
2458440.82130883,2458440.84344953,1912.957
2458440.96778353,2458440.98992078,1912.658
2458441.11410840,2458441.13624173,1912.320
2458441.26028359,2458441.28241272,1911.957
2458441.40631015,2458441.42843498,1911.585
2458441.55218832,2458441.57430879,1911.209
2458441.69791839,2458441.72003422,1910.808
2458441.84350074,2458441.86561164,1910.382
2458441.98893617,2458442.01104237,1909.976
2458442.13422455,2458442.15632550,1909.522
2458442.27936648,2458442.30146191,1909.045
2458442.42436278,2458442.44645264,1908.565
2458442.56921380,2458442.59129798,1908.073
2458442.71391975,2458442.73599795,1907.557
2458442.85848120,2458442.88055320,1907.021
2458443.00289888,2458443.02496480,1906.496
2458443.14717254,2458443.16923192,1905.930
2458443.29130302,2458443.31335556,1905.340
2458443.43529108,2458443.45733676,1904.746
2458443.57913703,2458443.60117570,1904.142
2458443.72284112,2458443.74487248,1903.510
2458443.86640402,2458443.88842786,1902.859
2458444.00982630,2458444.03184272,1902.218
2458444.15310779,2458444.17511631,1901.536
2458444.29624936,2458444.31824976,1900.835
2458444.43925178,2458444.46124395,1900.124
2458444.58211526,2458444.60409912,1899.406
2458444.72484011,2458444.74681533,1898.660
2458444.86742700,2458444.88939340,1897.897
2458445.00987647,2458445.03183408,1897.137
2458445.15218828,2458445.17413666,1896.340
2458445.29436344,2458445.31630235,1895.522
2458445.43640250,2458445.45833189,1894.700
2458445.57830579,2458445.60022555,1893.868
2458445.72007354,2458445.74198334,1893.007
2458445.86170640,2458445.88360603,1892.128
2458446.00320487,2458446.02509435,1891.252
2458446.14456865,2458446.16644763,1890.344
2458446.28579877,2458446.30766692,1889.408
2458446.42689575,2458446.44875308,1888.474
2458446.56785984,2458446.58970619,1887.524
2458446.70869127,2458446.73052634,1886.550
2458446.84939057,2458446.87121412,1885.555
2458446.98995820,2458447.01177032,1884.568
2458447.13039395,2458447.15219422,1883.543
2458447.27069862,2458447.29248676,1882.495
2458447.41087282,2458447.43264879,1881.444
2458447.55091669,2458447.57268041,1880.385
2458447.69083043,2458447.71258155,1879.297
2458447.83061446,2458447.85235276,1878.189
2458447.97026929,2458447.99199482,1877.086
2458448.10979464,2458448.13150699,1875.947
2458448.24919112,2458448.27089008,1874.790
2458448.38845945,2458448.41014492,1873.624
2458448.52759967,2458448.54927158,1872.453
2458448.66661197,2458448.68827001,1871.254
2458448.80549658,2458448.82714051,1870.036
2458448.94425412,2458448.96588394,1868.817
2458449.08288425,2458449.10449963,1867.569
2458449.22138739,2458449.24298809,1866.301
2458449.35976437,2458449.38135024,1865.019
2458449.49801512,2458449.51958613,1863.735
2458449.63613982,2458449.65769572,1862.430
2458449.77413858,2458449.79567912,1861.103
2458449.91201210,2458449.93353723,1859.771
2458450.04976006,2458450.07126951,1858.416
2458450.18738261,2458450.20887612,1857.040
2458450.32488064,2458450.34635804,1855.648
2458450.46225415,2458450.48371543,1854.254
2458450.59950326,2458450.62094820,1852.843
2458450.73662803,2458450.75805640,1851.411
2458450.87362910,2458450.89504069,1849.962
2458451.01050629,2458451.03190103,1848.505
2458451.14725952,2458451.16863715,1847.027
2458451.28388970,2458451.30524997,1845.527
2458451.42039694,2458451.44173980,1844.023
2458451.55678128,2458451.57810665,1842.512
2458451.69304281,2458451.71435041,1840.977
2458451.82918201,2458451.85047158,1839.419
2458451.96519901,2458451.98647055,1837.861
2458452.10109351,2458452.12234673,1836.278
2458452.23686620,2458452.25810091,1834.679
2458452.37251761,2458452.39373371,1833.071
2458452.50804763,2458452.52924509,1831.460
2458452.64345647,2458452.66463499,1829.825
2458452.77874423,2458452.79990362,1828.172
2458452.91391149,2458452.93505163,1826.508
2458453.04895788,2458453.07007861,1824.831
2458453.18388372,2458453.20498484,1823.137
2458453.31868993,2458453.33977120,1821.422
2458453.45337634,2458453.47443785,1819.715
2458453.58794316,2458453.60898468,1817.987
2458453.72239046,2458453.74341181,1816.245
2458453.85671893,2458453.87771986,1814.480
2458453.99092837,2458454.01190880,1812.709
2458454.12501876,2458454.14597850,1810.922
2458454.25899101,2458454.27992985,1809.116
2458454.39284532,2458454.41376325,1807.309
2458454.52658172,2458454.54747868,1805.497
2458454.66020046,2458454.68107617,1803.661
2458454.79370185,2458454.81455605,1801.803
2458454.92708622,2458454.94791888,1799.942
2458455.06035330,2458455.08116425,1798.066
2458455.19350367,2458455.21429277,1796.179
2458455.32653815,2458455.34730523,1794.275
2458455.45945658,2458455.48020165,1792.374
2458455.59225923,2458455.61298209,1790.456
2458455.72494619,2458455.74564668,1788.523
2458455.85751820,2458455.87819609,1786.570
2458455.98997501,2458456.01063018,1784.607
2458456.12231671,2458456.14294913,1782.641
2458456.25454433,2458456.27515368,1780.648
2458456.38665795,2458456.40724427,1778.658
2458456.51865763,2458456.53922092,1776.668
2458456.65054369,2458456.67108363,1774.651
2458456.78231647,2458456.80283282,1772.613
2458456.91397626,2458456.93446897,1770.570
2458457.04552285,2458457.06599180,1768.518
2458457.17695678,2458457.19740191,1766.460
2458457.30827899,2458457.32870003,1764.378
2458457.43948922,2458457.45988626,1762.304
2458457.57058778,2458457.59096065,1760.216
2458457.70157478,2458457.72192336,1758.117
2458457.83245095,2458457.85277491,1755.990
2458457.96321609,2458457.98351540,1753.860
2458458.09387020,2458458.11414482,1751.727
2458458.22441426,2458458.24466391,1749.570
2458458.35484851,2458458.37507322,1747.415
2458458.48517289,2458458.50537272,1745.266
2458458.61538780,2458458.63556240,1743.085
2458458.74549331,2458458.76564250,1740.891
2458458.87548994,2458458.89561364,1738.688
2458459.00537745,2458459.02547555,1736.476
2458459.13515611,2458459.15522864,1734.267
2458459.26482699,2458459.28487358,1732.025
2458459.39438984,2458459.41441060,1729.794
2458459.52384479,2458459.54383972,1727.562
2458459.65319214,2458459.67316100,1725.309
2458459.78243232,2458459.80237479,1723.029
2458459.91156535,2458459.93148139,1720.745
2458460.04059108,2458460.06048064,1718.458
2458460.16951009,2458460.18937316,1716.169
2458460.29832322,2458460.31815951,1713.855
2458460.42703008,2458460.44683973,1711.554
2458460.55563097,2458460.57541383,1709.239
2458460.68412593,2458460.70388188,1706.914
2458460.81251566,2458460.83224439,1704.562
2458460.94079987,2458460.96050130,1702.204
2458461.06897845,2458461.08865265,1699.851
2458461.19705235,2458461.21669911,1697.480
2458461.32502186,2458461.34464113,1695.105
2458461.45288672,2458461.47247858,1692.737
2458461.58064723,2458461.60021143,1690.347
2458461.70830341,2458461.72783986,1687.949
2458461.83585584,2458461.85536428,1685.530
2458461.96330416,2458461.98278456,1683.106
2458462.09064842,2458462.11010083,1680.688
2458462.21788966,2458462.23731378,1678.244
2458462.34502769,2458462.36442360,1675.807
2458462.47206243,2458462.49143022,1673.378
2458462.59899427,2458462.61833358,1670.916
2458462.72582317,2458462.74513390,1668.446
2458462.85254952,2458462.87183150,1665.964
2458462.97917299,2458462.99842620,1663.478
2458463.10569372,2458463.12491829,1661.003
2458463.23211279,2458463.25130828,1658.491
2458463.35842974,2458463.37759633,1655.993
2458463.48464459,2458463.50378236,1653.503
2458463.61075772,2458463.62986635,1650.986
2458463.73676920,2458463.75584848,1648.450
2458463.86267915,2458463.88172897,1645.904
2458463.98848732,2458464.00750772,1643.363
2458464.11419393,2458464.13318498,1640.827
2458464.23980003,2458464.25876135,1638.258
2458464.36530502,2458464.38423678,1635.704
2458464.49070898,2458464.50961126,1633.156
2458464.61601227,2458464.63488474,1630.582
2458464.74121501,2458464.76005749,1627.990
2458464.86631719,2458464.88512961,1625.393
2458464.99131859,2458465.01010093,1622.794
2458465.11621948,2458465.13497190,1620.209
2458465.24102090,2458465.25974295,1617.585
2458465.36572211,2458465.38441400,1614.980
2458465.49032328,2458465.50898509,1612.380
2458465.61482473,2458465.63345618,1609.758
2458465.73922665,2458465.75782747,1607.111
2458465.86352890,2458465.88209910,1604.465
2458465.98773131,2458466.00627088,1601.818
2458466.11183414,2458466.13034323,1599.185
2458466.23583844,2458466.25431661,1596.514
2458466.35974345,2458466.37819089,1593.858
2458466.48354929,2458466.50196608,1591.210
2458466.60725634,2458466.62564225,1588.543
2458466.73086473,2458466.74921950,1585.852
2458466.85437438,2458466.87269795,1583.156
2458466.97778503,2458466.99607748,1580.467
2458467.10109697,2458467.11935849,1577.795
2458467.22431127,2458467.24254136,1575.079
2458467.34742716,2458467.36562602,1572.381
2458467.47044475,2458467.48861246,1569.690
2458467.59336439,2458467.61150080,1566.985
2458467.71618622,2458467.73429102,1564.255
2458467.83891017,2458467.85698334,1561.522
2458467.96153609,2458467.97957763,1558.789
2458468.08406404,2458468.10207425,1556.082
2458468.20649522,2458468.22447354,1553.326
2458468.32882887,2458468.34677559,1550.597
2458468.45106507,2458468.46898021,1547.868
2458468.57320421,2458468.59108757,1545.122
2458468.69524628,2458468.71309778,1542.369
2458468.81719145,2458468.83501090,1539.600
2458468.93903950,2458468.95682690,1536.831
2458469.06079038,2458469.07854606,1534.091
2458469.18244530,2458469.20016883,1531.313
2458469.30400369,2458469.32169518,1528.545
2458469.42546548,2458469.44312514,1525.794
2458469.54683114,2458469.56445859,1523.012
2458469.66810049,2458469.68569584,1520.239
2458469.78927400,2458469.80683702,1517.445
2458469.91035133,2458469.92788197,1514.647
2458470.03133237,2458470.04883098,1511.880
2458470.15221827,2458470.16968453,1509.085
2458470.27300886,2458470.29044275,1506.288
2458470.39370375,2458470.41110549,1503.510
2458470.51430340,2458470.53167278,1500.715
2458470.63480773,2458470.65214488,1497.929
2458470.75521738,2458470.77252188,1495.108
2458470.87553186,2458470.89280380,1492.296
2458470.99575110,2458471.01299072,1489.503
2458471.11587591,2458471.13308316,1486.707
2458471.23590687,2458471.25308142,1483.881
2458471.35584310,2458471.37298528,1481.085
2458471.47568500,2458471.49279479,1478.286
2458471.59543291,2458471.61251032,1475.488
2458471.71508713,2458471.73213180,1472.659
2458471.83464736,2458471.85165935,1469.836
2458471.95411360,2458471.97109300,1467.020
2458472.07348603,2458472.09043316,1464.232
2458472.19276590,2458472.20968024,1461.399
2458472.31195221,2458472.32883405,1458.591
2458472.43104523,2458472.44789471,1455.796
2458472.55004549,2458472.56686241,1452.982
2458472.66895290,2458472.68573732,1450.174
2458472.78776773,2458472.80451944,1447.348
2458472.90648978,2458472.92320879,1444.523
2458473.02511894,2458473.04180583,1441.747
2458473.14365652,2458473.16031083,1438.932
2458473.26210213,2458473.27872391,1436.122
2458473.38045553,2458473.39704500,1433.330
2458473.49871719,2458473.51527422,1430.527
2458473.61688717,2458473.63341194,1427.740
2458473.73496597,2458473.75145825,1424.933
2458473.85295322,2458473.86941298,1422.123
2458473.97084889,2458473.98727654,1419.349
2458474.08865366,2458474.10504927,1416.581
2458474.20636837,2458474.22273150,1413.775
2458474.32399196,2458474.34032297,1410.999
2458474.44152482,2458474.45782388,1408.239
2458474.55896754,2458474.57523459,1405.472
2458474.67632013,2458474.69255511,1402.702
2458474.79358260,2458474.80978551,1399.931
2458474.91075490,2458474.92692574,1397.160
2458475.02783695,2458475.04397636,1394.445
2458475.14483010,2458475.16093757,1391.685
2458475.26173369,2458475.27780945,1388.946
2458475.37854772,2458475.39459199,1386.225
2458475.49527264,2458475.51128531,1383.494
2458475.61190841,2458475.62788981,1380.793
2458475.72845563,2458475.74440551,1378.070
2458475.84491387,2458475.86083231,1375.353
2458475.96128309,2458475.97717059,1372.680
2458476.07756403,2458476.09342073,1370.018
2458476.19375749,2458476.20958286,1367.312
2458476.30986226,2458476.32565688,1364.654
2458476.42587892,2458476.44164293,1362.010
2458476.54180796,2458476.55754135,1359.365
2458476.65764931,2458476.67335222,1356.731
2458476.77340310,2458476.78907554,1354.098
2458476.88906923,2458476.90471123,1351.469
2458477.00464754,2458477.02025988,1348.906
2458477.12013930,2458477.13572163,1346.313
2458477.23554412,2458477.25109649,1343.725
2458477.35086172,2458477.36638451,1341.169
2458477.46609249,2458477.48158576,1338.619
2458477.58123666,2458477.59670076,1336.099
2458477.69629457,2458477.71172942,1333.571
2458477.81126587,2458477.82667161,1331.056
2458477.92615054,2458477.94152756,1328.575
2458478.04094893,2458478.05629779,1326.142
2458478.15566207,2458478.17098221,1323.660
2458478.27028892,2458478.28558085,1321.223
2458478.38482985,2458478.40009380,1318.805
2458478.49928514,2458478.51452132,1316.406
2458478.61365487,2458478.62886362,1314.036
2458478.72793938,2458478.74312067,1311.663
2458478.84213831,2458478.85729227,1309.302
2458478.95625146,2458478.97137898,1307.017
2458479.07027992,2458479.08538104,1304.737
2458479.18422396,2458479.19929838,1302.430
2458479.29808272,2458479.31313101,1300.173
2458479.41185649,2458479.42687897,1297.942
2458479.52554588,2458479.54054281,1295.735
2458479.63915071,2458479.65412245,1293.558
2458479.75267113,2458479.76761785,1291.396
2458479.86610701,2458479.88102884,1289.246
2458479.97945819,2458479.99435615,1287.184
2458480.09272577,2458480.10759962,1285.101
2458480.20590960,2458480.22075942,1283.024
2458480.31900915,2458480.33383550,1280.997
2458480.43202484,2458480.44682798,1278.991
2458480.54495694,2458480.55973743,1277.034
2458480.65780558,2458480.67256369,1275.100
2458480.77057065,2458480.78530663,1273.189
2458480.88325207,2458480.89796630,1271.310
2458480.99584988,2458481.01054333,1269.514
2458481.10836508,2458481.12303745,1267.693
2458481.22079720,2458481.23544884,1265.902
2458481.33314614,2458481.34777757,1264.156
2458481.44541218,2458481.46002369,1262.434
2458481.55759548,2458481.57218783,1260.780
2458481.66969637,2458481.68426987,1259.150
2458481.78171455,2458481.79626940,1257.539
2458481.89364992,2458481.90818687,1255.993
2458482.00550288,2458482.02002280,1254.521
2458482.11727422,2458482.13177670,1253.014
2458482.22896330,2458482.24344890,1251.555
2458482.34057021,2458482.35503951,1250.148
2458482.45209516,2458482.46654862,1248.779
2458482.56353849,2458482.57797687,1247.476
2458482.67490027,2458482.68932390,1246.202
2458482.78618031,2458482.80058960,1244.962
2458482.89737860,2458482.91177437,1243.795
2458483.00849553,2458483.02287865,1242.702
2458483.11953189,2458483.13390200,1241.577
2458483.23048696,2458483.24484468,1240.508
2458483.34136091,2458483.35570689,1239.493
2458483.45215399,2458483.46648882,1238.529
2458483.56286641,2458483.57719093,1237.638
2458483.67349842,2458483.68781308,1236.787
2458483.78404972,2458483.79835494,1235.971
2458483.89452031,2458483.90881708,1235.240
2458484.00491073,2458484.01919989,1234.583
2458484.11522165,2458484.12950293,1233.902
2458484.22545231,2458484.23972641,1233.282
2458484.33560307,2458484.34987060,1232.714
2458484.44567403,2458484.45993569,1232.207
2458484.55566547,2458484.56992222,1231.783
2458484.66557756,2458484.67983005,1231.414
2458484.77541020,2458484.78965872,1231.073
2458484.88516320,2458484.89940892,1230.830
2458484.99483723,2458485.00908103,1230.664
2458485.10443290,2458485.11867451,1230.475
2458485.21394956,2458485.22818969,1230.347
2458485.32338742,2458485.33762685,1230.287
2458485.43274666,2458485.44698616,1230.292
2458485.54202766,2458485.55626820,1230.382
2458485.65123045,2458485.66547273,1230.533
2458485.76035500,2458485.77459948,1230.723
2458485.86940113,2458485.88364891,1231.008
2458485.97836944,2458485.99262159,1231.385
2458486.08726059,2458486.10151683,1231.739
2458486.19607408,2458486.21033506,1232.148
2458486.30480998,2458486.31907653,1232.630
2458486.41346849,2458486.42774140,1233.179
2458486.52204998,2458486.53633027,1233.817
2458486.63055443,2458486.64484304,1234.537
2458486.73898195,2458486.75327931,1235.292
2458486.84733239,2458486.86163941,1236.127
2458486.95560610,2458486.96992405,1237.071
2458487.06380393,2458487.07813267,1238.003
2458487.17192546,2458487.18626547,1238.977
2458487.27997059,2458487.29432277,1240.028
2458487.38793968,2458487.40230475,1241.142
2458487.49583289,2458487.51021195,1242.350
2458487.60365035,2458487.61804438,1243.644
2458487.71139215,2458487.72580178,1244.992
2458487.81905824,2458487.83348407,1246.392
2458487.92664872,2458487.94109215,1247.912
2458488.03416464,2458488.04862572,1249.437
2458488.14160566,2458488.15608463,1250.983
2458488.24897144,2458488.26346925,1252.611
2458488.35626253,2458488.37077984,1254.295
2458488.46347894,2458488.47801679,1256.070
2458488.57062092,2458488.58518035,1257.935
2458488.67768854,2458488.69227028,1259.862
2458488.78468182,2458488.79928624,1261.821
2458488.89160060,2458488.90622912,1263.904
2458488.99844604,2458489.01309904,1266.019
2458489.10521800,2458489.11989545,1268.131
2458489.21191609,2458489.22661871,1270.306
2458489.31854069,2458489.33326923,1272.546
2458489.42509179,2458489.43984711,1274.859
2458489.53156985,2458489.54635294,1277.259
2458489.63797475,2458489.65278648,1279.734
2458489.74430658,2458489.75914730,1282.238
2458489.85056521,2458489.86543594,1284.831
2458489.95675140,2458489.97165298,1287.496
2458490.06286555,2458490.07779777,1290.144
2458490.16890719,2458490.18387043,1292.824
2458490.27487638,2458490.28987142,1295.571
2458490.38077345,2458490.39580097,1298.377
2458490.48659846,2458490.50165937,1301.263
2458490.59235158,2458490.60744677,1304.224
2458490.69803293,2458490.71316277,1307.218
2458490.80364224,2458490.81880735,1310.265
2458490.90917997,2458490.92438128,1313.393
2458491.01464697,2458491.02988448,1316.521
2458491.12004271,2458491.13531650,1319.655
2458491.22536710,2458491.24067768,1322.835
2458491.33062058,2458491.34596852,1326.062
2458491.43580303,2458491.45118907,1329.354
2458491.54091479,2458491.55633981,1332.722
2458491.64595582,2458491.66142037,1336.137
2458491.75092619,2458491.76643034,1339.558
2458491.85582582,2458491.87137043,1343.055
2458491.96065563,2458491.97624114,1346.588
2458492.06541555,2458492.08104174,1350.103
2458492.17010532,2458492.18577233,1353.630
2458492.27472505,2458492.29043336,1357.198
2458492.37927494,2458492.39502505,1360.809
2458492.48375516,2458492.49954774,1364.479
2458492.58816573,2458492.60400140,1368.202
2458492.69250678,2458492.70838570,1371.938
2458492.79677805,2458492.81270047,1375.697
2458492.90098008,2458492.91694668,1379.514
2458493.00511357,2458493.02112426,1383.323
2458493.10917794,2458493.12523243,1387.108
2458493.21317315,2458493.22927170,1390.915
2458493.31709958,2458493.33324254,1394.752
2458493.42095717,2458493.43714496,1398.625
2458493.52474622,2458493.54097938,1402.546
2458493.62846662,2458493.64474546,1406.491
2458493.73211837,2458493.74844285,1410.435
2458493.83570147,2458493.85207197,1414.411
2458493.93921680,2458493.95563350,1418.403
2458494.04266430,2458494.05912686,1422.366
2458494.14604355,2458494.16255182,1426.315
2458494.24935474,2458494.26590884,1430.275
2458494.35259811,2458494.36919825,1434.252
2458494.45577368,2458494.47242030,1438.268
2458494.55888158,2458494.57557490,1442.303
2458494.66192174,2458494.67866185,1446.345
2458494.76489408,2458494.78168083,1450.375
2458494.86779897,2458494.88463265,1454.429
2458494.97063712,2458494.98751757,1458.471
2458495.07340795,2458495.09033484,1462.483
2458495.17611148,2458495.19308456,1466.474
2458495.27874797,2458495.29576718,1470.460
2458495.38131740,2458495.39838294,1474.463
2458495.48381994,2458495.50093215,1478.495
2458495.58625553,2458495.60341446,1482.531
2458495.68862427,2458495.70582967,1486.547
2458495.79092596,2458495.80817770,1490.551
2458495.89316124,2458495.91045948,1494.568
2458495.99533052,2458496.01267490,1498.555
2458496.09743309,2458496.11482316,1502.502
2458496.19946917,2458496.21690464,1506.425
2458496.30143895,2458496.31891974,1510.340
2458496.40334249,2458496.42086868,1514.264
2458496.50517981,2458496.52275157,1518.200
2458496.60695098,2458496.62456818,1522.126
2458496.70865587,2458496.72631813,1526.019
2458496.81029444,2458496.82800162,1529.901
2458496.91186758,2458496.92961963,1533.777
2458497.01337511,2458497.03117163,1537.619
2458497.11481668,2458497.13265704,1541.407
2458497.21619238,2458497.23407631,1545.171
2458497.31750245,2458497.33542982,1548.925
2458497.41874690,2458497.43671774,1552.680
2458497.51992584,2458497.53794009,1556.432
2458497.62103910,2458497.63909658,1560.166
2458497.72208669,2458497.74018688,1563.856
2458497.82306869,2458497.84121147,1567.537
2458497.92398592,2458497.94217106,1571.196
2458498.02483791,2458498.04306491,1574.813
2458498.12562451,2458498.14389277,1578.378
2458498.22634581,2458498.24465502,1581.916
2458498.32700208,2458498.34535200,1585.433
2458498.42759327,2458498.44598391,1588.952
2458498.52811940,2458498.54655062,1592.457
2458498.62858042,2458498.64705181,1595.928
2458498.72897616,2458498.74748728,1599.360
2458498.82930699,2458498.84785755,1602.769
2458498.92957350,2458498.94816329,1606.158
2458499.02977513,2458499.04840365,1609.504
2458499.12991183,2458499.14857842,1612.793
2458499.22998374,2458499.24868805,1616.052
2458499.32999106,2458499.34873277,1619.284
2458499.42993374,2458499.44871280,1622.511
2458499.52981179,2458499.54862801,1625.721
2458499.62962512,2458499.64847812,1628.899
2458499.72937359,2458499.74826276,1632.025
2458499.82905760,2458499.84798272,1635.130
2458499.92867767,2458499.94763843,1638.210
2458500.02823318,2458500.04722909,1641.247
2458500.12772412,2458500.14675456,1644.229
2458500.22715072,2458500.24621521,1647.172
2458500.32651306,2458500.34561129,1650.087
2458500.42581113,2458500.44494307,1653.000
2458500.52504490,2458500.54421031,1655.892
2458500.62421429,2458500.64341266,1658.739
2458500.72331914,2458500.74255000,1661.546
2458500.82235989,2458500.84162287,1664.322
2458500.92133699,2458500.94063183,1667.074
2458501.02024981,2458501.03957600,1669.783
2458501.11909837,2458501.13845531,1672.439
2458501.21788289,2458501.23727009,1675.054
2458501.31660349,2458501.33602061,1677.640
2458501.41526004,2458501.43470707,1680.224
2458501.51385260,2458501.53332923,1682.781
2458501.61238105,2458501.63188685,1685.301
2458501.71084527,2458501.73037963,1687.769
2458501.80924555,2458501.82880817,1690.211
2458501.90758244,2458501.92717310,1692.633
2458502.00585534,2458502.02547355,1695.013
2458502.10406420,2458502.12370933,1697.339
2458502.20220924,2458502.22188086,1699.628
2458502.30029054,2458502.31998828,1701.885
2458502.39830813,2458502.41803189,1704.133
2458502.49626189,2458502.51601146,1706.363
2458502.59415177,2458502.61392664,1708.549
2458502.69197760,2458502.71177729,1710.693
2458502.78973971,2458502.80956382,1712.804
2458502.88743857,2458502.90728691,1714.897
2458502.98507367,2458503.00494582,1716.953
2458503.08264491,2458503.10254031,1718.962
2458503.18015248,2458503.20007063,1720.928
2458503.27759646,2458503.29753704,1722.866
2458503.37497698,2458503.39493980,1724.788
2458503.47229376,2458503.49227876,1726.705
2458503.56954687,2458503.58955355,1728.577
2458503.66673610,2458503.68676395,1730.406
2458503.76386168,2458503.78391032,1732.203
2458503.86092410,2458503.88099326,1733.975
2458503.95792302,2458503.97801247,1735.729
2458504.05485816,2458504.07496736,1737.434
2458504.15172970,2458504.17185813,1739.097
2458504.24853776,2458504.26868515,1740.734
2458504.34528249,2458504.36544861,1742.353
2458504.44196365,2458504.46214839,1743.962
2458504.53858131,2458504.55878424,1745.533
2458504.63513515,2458504.65535589,1747.072
2458504.73162532,2458504.75186343,1748.573
2458504.82805237,2458504.84830764,1750.055
2458504.92441609,2458504.94468827,1751.517
2458505.02071616,2458505.04100483,1752.941
2458505.11695255,2458505.13725730,1754.331
2458505.21312557,2458505.23344600,1755.685
2458505.30923531,2458505.32957115,1757.017
2458505.40528160,2458505.42563281,1758.345
2458505.50126435,2458505.52163064,1759.648
2458505.59718336,2458505.61756435,1760.918
2458505.69303868,2458505.71343397,1762.153
2458505.78883070,2458505.80924003,1763.366
2458505.88455961,2458505.90498274,1764.559
2458505.98022483,2458506.00066149,1765.728
2458506.07582636,2458506.09627615,1766.862
2458506.17136446,2458506.19182698,1767.961
2458506.26683916,2458506.28731411,1769.036
2458506.36225044,2458506.38273785,1770.113
2458506.45759806,2458506.47809780,1771.178
2458506.55288206,2458506.57339365,1772.201
2458506.64810219,2458506.66862528,1773.194
2458506.74325876,2458506.76379309,1774.166
2458506.83835215,2458506.85889750,1775.118
2458506.93338194,2458506.95393808,1776.051
2458507.02834789,2458507.04891451,1776.955
2458507.12325013,2458507.14382689,1777.833
2458507.21808876,2458507.23867544,1778.688
2458507.31286394,2458507.33346037,1779.532
2458507.40757544,2458507.42818160,1780.373
2458507.50222312,2458507.52283869,1781.186
2458507.59680683,2458507.61743141,1781.964
2458507.69132668,2458507.71195998,1782.717
2458507.78578294,2458507.80642490,1783.466
2458507.88017574,2458507.90082608,1784.190
2458507.97450445,2458507.99516297,1784.896
2458508.06876920,2458508.08943558,1785.576
2458508.16297013,2458508.18364412,1786.233
2458508.25710731,2458508.27778864,1786.868
2458508.35118064,2458508.37186940,1787.509
2458508.44518986,2458508.46588598,1788.145
2458508.53913495,2458508.55983800,1788.743
2458508.63301576,2458508.65372541,1789.313
2458508.72683261,2458508.74754872,1789.871
2458508.82058572,2458508.84130809,1790.413
2458508.91427470,2458508.93500324,1790.945
2458509.00789934,2458509.02863375,1791.453
2458509.10145968,2458509.12219972,1791.939
2458509.19495586,2458509.21570136,1792.412
2458509.28838799,2458509.30913884,1792.874
2458509.38175581,2458509.40251212,1793.345
2458509.47505920,2458509.49582061,1793.786
2458509.56829799,2458509.58906425,1794.205
2458509.66147224,2458509.68224308,1794.600
2458509.75458225,2458509.77535763,1794.993
2458509.84762808,2458509.86840779,1795.367
2458509.94060924,2458509.96139317,1795.732
2458510.03352566,2458510.05431364,1796.082
2458510.12637751,2458510.14716924,1796.405
2458510.21916475,2458510.23996017,1796.724
