"Start Time (JDate)","Stop Time (JDate)","Duration (sec)"
2458508.83686647,2458508.84583933,775.255
2458508.93278694,2458508.95369520,1806.474
2458509.03131739,2458509.05985795,2465.904
2458509.13203038,2458509.16255882,2637.657
2458509.23778806,2458509.25957366,1882.275
2458509.86386557,2458509.87646946,1088.976
2458509.96020789,2458509.98256815,1931.927
2458510.05851638,2458510.08697778,2459.066
2458510.15936231,2458510.18742280,2424.426
2458510.26970025,2458510.27877277,783.865
2458510.88343805,2458510.89761273,1224.692
2458510.97957800,2458511.00232830,1965.625
2458511.07750084,2458511.10508072,2382.901
2458511.17851913,2458511.20342907,2152.219
2458511.89507696,2458511.90962510,1256.959
2458511.99073237,2458512.01304415,1927.737
2458512.08812957,2458512.11432000,2262.853
2458512.18926595,2458512.21075706,1856.832
2458512.80676006,2458512.80894190,188.511
2458512.89857367,2458512.91260192,1212.041
2458512.99356038,2458513.01477609,1833.037
2458513.09027608,2458513.11480345,2119.164
2458513.19126999,2458513.20962887,1586.207
2458513.80332875,2458513.80362860,25.907
2458513.89381812,2458513.90659934,1104.297
2458513.98799088,2458514.00756779,1691.445
2458514.08384696,2458514.10658337,1964.425
2458514.18416319,2458514.20030950,1395.041
2458514.88075910,2458514.89167770,943.368
2458514.97398924,2458514.99144779,1508.418
2458515.06880721,2458515.08964986,1800.805
2458515.16774902,2458515.18294492,1312.926
2458515.85940198,2458515.86790405,734.579
2458515.95155542,2458515.96644991,1286.884
2458516.04519070,2458516.06393937,1619.884
